Día, Mes, Año de H_Fecha;Hora de H_Fecha;Aut Nombre;Disp Nombre;Disp Ubicacion;Seccion Sentido;Disp Lat;Disp Lng;H_Cant_Veh
09/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1537
09/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;545
09/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1116
09/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;351
09/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;760
09/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;223
09/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;612
09/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;192
09/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;737
09/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;167
09/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1265
09/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;184
09/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1375
09/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;292
09/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1306
09/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;556
09/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1418
09/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;713
09/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1786
09/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;839
09/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1915
09/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1065
09/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2216
09/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1152
09/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2278
09/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1253
09/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2383
09/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1026
09/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1980
09/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;964
09/01/22;15;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2117
09/01/22;15;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;958
09/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2397
09/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;897
09/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2841
09/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;946
09/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3469
09/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;963
09/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4001
09/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1080
09/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4095
09/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1086
09/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4072
09/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;938
09/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3207
09/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;775
09/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2213
09/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;692
10/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1349
10/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;493
10/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;880
10/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;413
10/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;488
10/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;350
10/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;511
10/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;309
10/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1162
10/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;389
10/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2880
10/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;807
10/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4807
10/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1246
10/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5482
10/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1543
10/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5128
10/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1714
10/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4808
10/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1929
10/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4210
10/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2008
10/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4160
10/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2202
10/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4294
10/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2142
10/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4214
10/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2060
10/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3816
10/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2148
10/01/22;15;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3711
10/01/22;15;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2135
10/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3603
10/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2330
10/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3394
10/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2223
10/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2989
10/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1926
10/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2637
10/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1467
10/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2511
10/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1277
10/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2229
10/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1017
10/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1598
10/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;703
10/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1223
10/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;543
11/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;840
11/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;400
11/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;629
11/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;313
11/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;425
11/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;193
11/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;383
11/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;212
11/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1006
11/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;297
11/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2597
11/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;595
11/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4400
11/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1067
11/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5292
11/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1474
11/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5337
11/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1714
11/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4681
11/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1932
11/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4605
11/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2089
11/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4289
11/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2229
11/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4104
11/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2181
11/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4138
11/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1992
11/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3559
11/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2134
11/01/22;15;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3330
11/01/22;15;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2135
11/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3303
11/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2173
11/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3155
11/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2126
11/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2773
11/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1729
11/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2727
11/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1409
11/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2754
11/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1247
11/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2468
11/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1084
11/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1628
11/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;794
11/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1253
11/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;550
12/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;848
12/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;460
12/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;775
12/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;393
12/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;434
12/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;307
12/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;445
12/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;333
12/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1040
12/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;382
12/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2794
12/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;787
12/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4484
12/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1264
12/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5301
12/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1408
12/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5188
12/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1744
12/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4980
12/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1934
12/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4676
12/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1934
12/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4566
12/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2036
12/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4488
12/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1926
12/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4250
12/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1909
12/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3771
12/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2041
12/01/22;15;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3636
12/01/22;15;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2192
12/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3427
12/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2269
12/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3221
12/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2387
12/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3006
12/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2098
12/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2989
12/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1459
12/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2764
12/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1359
12/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2423
12/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1032
12/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1704
12/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;846
12/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1264
12/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;564
13/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;808
13/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;426
13/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;705
13/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;269
13/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;408
13/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;211
13/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;407
13/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;185
13/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;962
13/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;297
13/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2666
13/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;650
13/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4389
13/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;985
13/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5366
13/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1375
13/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4921
13/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1729
13/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4802
13/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1955
13/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4665
13/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2025
13/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4349
13/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2188
13/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4098
13/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2191
13/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3988
13/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2114
13/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3670
13/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2160
13/01/22;15;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3575
13/01/22;15;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2146
13/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3542
13/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2265
13/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3549
13/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2158
13/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2951
13/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1994
13/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2947
13/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1535
13/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2930
13/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1368
13/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2755
13/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1106
13/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1818
13/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;853
13/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1370
13/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;633
14/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1022
14/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;520
14/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;785
14/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;400
14/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;572
14/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;295
14/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;490
14/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;336
14/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1232
14/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;387
14/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2864
14/01/22;5;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;643
14/01/22;6;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4416
14/01/22;6;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1091
14/01/22;7;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5358
14/01/22;7;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1407
14/01/22;8;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;5242
14/01/22;8;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1724
14/01/22;9;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4839
14/01/22;9;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1898
14/01/22;10;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4506
14/01/22;10;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2227
14/01/22;11;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4243
14/01/22;11;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2298
14/01/22;12;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4208
14/01/22;12;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2266
14/01/22;13;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;4220
14/01/22;13;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2175
14/01/22;14;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1710
14/01/22;14;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1007
14/01/22;16;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1431
14/01/22;16;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;936
14/01/22;17;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3445
14/01/22;17;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2356
14/01/22;18;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3036
14/01/22;18;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;2138
14/01/22;19;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3256
14/01/22;19;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1721
14/01/22;20;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;3317
14/01/22;20;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1544
14/01/22;21;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2893
14/01/22;21;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;1305
14/01/22;22;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;2263
14/01/22;22;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;987
14/01/22;23;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1556
14/01/22;23;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;645
15/01/22;0;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1251
15/01/22;0;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;563
15/01/22;1;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1067
15/01/22;1;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;451
15/01/22;2;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;712
15/01/22;2;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;332
15/01/22;3;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;624
15/01/22;3;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;258
15/01/22;4;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1021
15/01/22;4;AU Dellepiane;RD100 Montiel;0,4;B;-34,68411;-58,48264;272
15/01/22;5;AU Dellepiane;RD100 Montiel;0,4;A;-34,68411;-58,48264;1910
